Ensembl Gene ID,Human Ensembl Gene ID,Homology Type,"Orthology confidence [0 low, 1 high]",% Identity with respect to query gene,% Identity with respect to Human gene
ENSDARG00000042291,ENSG00000006377,ortholog_one2one,1,83,70
ENSDARG00000053204,ENSG00000157734,ortholog_one2one,1,35,40
ENSDARG00000069954,ENSG00000185760,ortholog_one2many,0,63,61
ENSDARG00000019438,ENSG00000082996,ortholog_one2one,1,76,75
ENSDARG00000091531,,,,,
ENSDARG00000003270,ENSG00000095059,ortholog_one2one,1,77,76
ENSDARG00000105209,,,,,
ENSDARG00000059965,,,,,
ENSDARG00000034229,,,,,
ENSDARG00000019459,ENSG00000109381,ortholog_one2many,0,50,44
ENSDARG00000095709,,,,,
ENSDARG00000068193,ENSG00000145014,ortholog_one2one,1,28,26
ENSDARG00000056907,ENSG00000122257,ortholog_one2many,1,48,7
ENSDARG00000045888,ENSG00000075239,ortholog_one2one,1,78,77
ENSDARG00000040881,ENSG00000169045,ortholog_many2many,0,78,70
ENSDARG00000040881,ENSG00000126945,ortholog_many2many,0,77,69
ENSDARG00000103849,ENSG00000014641,ortholog_one2many,0,63,59
ENSDARG00000104200,,,,,
ENSDARG00000060309,ENSG00000196220,ortholog_one2one,1,88,87
ENSDARG00000068026,,,,,
ENSDARG00000004851,ENSG00000172273,ortholog_one2one,1,56,53
ENSDARG00000090181,,,,,
ENSDARG00000020080,,,,,
ENSDARG00000061551,ENSG00000132359,ortholog_one2many,1,64,66
ENSDARG00000103799,ENSG00000065427,ortholog_one2one,1,78,75
ENSDARG00000019142,ENSG00000222011,ortholog_one2one,1,36,34
ENSDARG00000081566,,,,,
ENSDARG00000100343,ENSG00000277492,ortholog_many2many,1,60,60
ENSDARG00000100343,ENSG00000280959,ortholog_many2many,1,58,58
ENSDARG00000100343,ENSG00000199927,ortholog_many2many,1,56,56
ENSDARG00000100343,ENSG00000277947,ortholog_many2many,1,62,62
ENSDARG00000069297,ENSG00000169062,ortholog_one2one,1,48,49
ENSDARG00000083738,ENSG00000252481,ortholog_one2one,1,56,55
ENSDARG00000098921,,,,,
ENSDARG00000082295,,,,,
ENSDARG00000021948,ENSG00000041982,ortholog_one2many,1,55,45
ENSDARG00000083952,,,,,
ENSDARG00000040254,ENSG00000143452,ortholog_one2one,1,45,41
ENSDARG00000101269,,,,,
ENSDARG00000045612,ENSG00000198812,ortholog_one2one,1,58,57
ENSDARG00000099125,ENSG00000277492,ortholog_many2many,1,58,58
ENSDARG00000099125,ENSG00000280959,ortholog_many2many,1,56,55
ENSDARG00000099125,ENSG00000199927,ortholog_many2many,1,56,55
ENSDARG00000099125,ENSG00000277947,ortholog_many2many,1,61,61
ENSDARG00000093495,,,,,
ENSDARG00000104857,,,,,
ENSDARG00000020795,,,,,
ENSDARG00000082842,,,,,
ENSDARG00000008141,ENSG00000080839,ortholog_one2one,0,60,62
ENSDARG00000061956,ENSG00000137501,ortholog_one2many,1,43,37
ENSDARG00000041115,ENSG00000105427,ortholog_one2one,0,43,43
ENSDARG00000102782,,,,,
ENSDARG00000026736,ENSG00000137070,ortholog_one2one,1,27,25
ENSDARG00000103107,,,,,
ENSDARG00000102084,ENSG00000277492,ortholog_many2many,1,59,59
ENSDARG00000102084,ENSG00000280959,ortholog_many2many,1,57,57
ENSDARG00000102084,ENSG00000199927,ortholog_many2many,1,57,57
ENSDARG00000102084,ENSG00000277947,ortholog_many2many,1,62,61
ENSDARG00000007425,ENSG00000178878,ortholog_one2many,1,12,21
ENSDARG00000088035,,,,,
ENSDARG00000079496,ENSG00000151746,ortholog_one2many,1,69,59
ENSDARG00000055973,ENSG00000189167,ortholog_one2one,1,42,41
ENSDARG00000081084,,,,,
ENSDARG00000043768,,,,,
ENSDARG00000091606,,,,,
ENSDARG00000098434,,,,,
ENSDARG00000020043,ENSG00000155508,ortholog_one2one,1,84,82
ENSDARG00000083256,ENSG00000208772,ortholog_one2many,1,62,61
ENSDARG00000077567,ENSG00000013523,ortholog_one2one,1,39,39
ENSDARG00000098939,,,,,
ENSDARG00000060096,ENSG00000099992,ortholog_many2many,1,67,62
ENSDARG00000060096,ENSG00000248751,ortholog_many2many,1,48,48
ENSDARG00000056748,,,,,
ENSDARG00000104780,,,,,
ENSDARG00000082538,,,,,
ENSDARG00000084816,,,,,
ENSDARG00000103502,,,,,
ENSDARG00000076862,ENSG00000144649,ortholog_one2one,1,36,36
ENSDARG00000094566,,,,,
ENSDARG00000003631,ENSG00000134852,ortholog_one2many,1,62,60
ENSDARG00000079915,ENSG00000128513,ortholog_one2one,1,28,34
ENSDARG00000027887,ENSG00000100711,ortholog_one2one,1,67,65
ENSDARG00000102373,,,,,
ENSDARG00000052556,,,,,
ENSDARG00000084628,ENSG00000252459,ortholog_one2one,0,34,49
ENSDARG00000079330,ENSG00000160963,ortholog_one2one,1,55,40
ENSDARG00000027899,,,,,
ENSDARG00000083400,ENSG00000201348,ortholog_many2many,0,62,66
ENSDARG00000083400,ENSG00000199212,ortholog_many2many,0,62,65
ENSDARG00000083400,ENSG00000199977,ortholog_many2many,0,60,65
ENSDARG00000083400,ENSG00000274266,ortholog_many2many,0,69,74
ENSDARG00000083400,ENSG00000222145,ortholog_many2many,0,57,67
ENSDARG00000083400,ENSG00000200087,ortholog_many2many,0,68,74
ENSDARG00000083400,ENSG00000253090,ortholog_many2many,0,31,59
ENSDARG00000083400,ENSG00000201816,ortholog_many2many,0,59,65
ENSDARG00000095081,,,,,
ENSDARG00000081335,,,,,
ENSDARG00000080287,,,,,
ENSDARG00000095680,,,,,
ENSDARG00000105298,,,,,
ENSDARG00000071310,ENSG00000100450,ortholog_many2many,0,36,39
ENSDARG00000071310,ENSG00000092009,ortholog_many2many,0,33,35
ENSDARG00000071310,ENSG00000100453,ortholog_many2many,0,35,37
ENSDARG00000071310,ENSG00000100448,ortholog_many2many,0,34,35
ENSDARG00000078975,,,,,
ENSDARG00000084175,,,,,
ENSDARG00000074617,ENSG00000109501,ortholog_one2many,0,54,55
ENSDARG00000062269,ENSG00000198690,ortholog_one2one,1,47,46
ENSDARG00000081192,,,,,
ENSDARG00000069951,ENSG00000156508,ortholog_one2many,0,94,94
ENSDARG00000085397,ENSG00000200169,ortholog_one2one,0,69,64
ENSDARG00000084341,,,,,
ENSDARG00000058716,ENSG00000134255,ortholog_one2many,1,73,74
ENSDARG00000104781,ENSG00000277492,ortholog_many2many,1,60,60
ENSDARG00000104781,ENSG00000280959,ortholog_many2many,1,57,57
ENSDARG00000104781,ENSG00000199927,ortholog_many2many,1,57,57
ENSDARG00000104781,ENSG00000277947,ortholog_many2many,1,64,63
ENSDARG00000060265,ENSG00000182676,ortholog_one2many,1,39,60
ENSDARG00000054442,ENSG00000108468,ortholog_one2many,1,75,82
ENSDARG00000087243,,,,,
ENSDARG00000099778,,,,,
ENSDARG00000063050,ENSG00000056586,ortholog_one2one,1,56,49
ENSDARG00000010841,ENSG00000131808,ortholog_one2one,1,38,39
ENSDARG00000101643,ENSG00000277492,ortholog_many2many,1,60,60
ENSDARG00000101643,ENSG00000280959,ortholog_many2many,1,56,56
ENSDARG00000101643,ENSG00000199927,ortholog_many2many,1,56,56
ENSDARG00000101643,ENSG00000277947,ortholog_many2many,1,62,61
ENSDARG00000040177,,,,,
ENSDARG00000104579,,,,,
ENSDARG00000079572,ENSG00000161714,ortholog_one2many,1,49,48
ENSDARG00000103153,ENSG00000277492,ortholog_many2many,1,59,59
ENSDARG00000103153,ENSG00000280959,ortholog_many2many,1,57,57
ENSDARG00000103153,ENSG00000199927,ortholog_many2many,1,55,55
ENSDARG00000103153,ENSG00000277947,ortholog_many2many,1,61,61
ENSDARG00000040469,ENSG00000164303,ortholog_one2one,1,57,59
ENSDARG00000096851,,,,,
ENSDARG00000096826,,,,,
ENSDARG00000070913,,,,,
ENSDARG00000094449,,,,,
ENSDARG00000104709,ENSG00000010072,ortholog_one2one,0,33,43
ENSDARG00000099252,ENSG00000074706,ortholog_one2one,0,28,13
ENSDARG00000056175,ENSG00000261678,ortholog_many2many,0,56,50
ENSDARG00000056175,ENSG00000215397,ortholog_many2many,0,52,53
ENSDARG00000104471,,,,,
ENSDARG00000015374,ENSG00000126091,ortholog_one2many,1,59,53
ENSDARG00000098554,,,,,
ENSDARG00000103266,,,,,
ENSDARG00000095844,,,,,
ENSDARG00000013128,ENSG00000152256,ortholog_one2one,1,77,69
ENSDARG00000015158,ENSG00000169241,ortholog_one2one,1,56,56
ENSDARG00000086282,,,,,
ENSDARG00000083357,ENSG00000207568,ortholog_one2many,0,72,55
ENSDARG00000025902,ENSG00000171680,ortholog_one2many,1,46,49
ENSDARG00000033950,,,,,
ENSDARG00000098021,,,,,
ENSDARG00000100135,,,,,
ENSDARG00000092755,,,,,
ENSDARG00000077089,ENSG00000197299,ortholog_one2one,1,46,46
ENSDARG00000037229,ENSG00000139726,ortholog_one2one,1,75,79
ENSDARG00000002031,ENSG00000092203,ortholog_one2many,1,40,44
ENSDARG00000074740,ENSG00000146376,ortholog_one2one,1,53,44
ENSDARG00000053877,,,,,
ENSDARG00000094952,,,,,
ENSDARG00000061268,ENSG00000123908,ortholog_one2one,1,90,92
ENSDARG00000078981,ENSG00000146267,ortholog_one2many,0,68,67
ENSDARG00000074590,ENSG00000143951,ortholog_one2one,0,44,42
ENSDARG00000074401,ENSG00000116906,ortholog_one2one,1,55,54
ENSDARG00000021265,ENSG00000086967,ortholog_one2many,0,62,60
ENSDARG00000058801,ENSG00000009413,ortholog_one2one,1,50,47
ENSDARG00000056998,ENSG00000183853,ortholog_one2many,1,52,54
ENSDARG00000098233,ENSG00000146426,ortholog_one2many,1,49,45
ENSDARG00000083108,ENSG00000201348,ortholog_many2many,0,62,65
ENSDARG00000083108,ENSG00000199212,ortholog_many2many,0,62,65
ENSDARG00000083108,ENSG00000199977,ortholog_many2many,0,61,65
ENSDARG00000083108,ENSG00000274266,ortholog_many2many,0,68,73
ENSDARG00000083108,ENSG00000222145,ortholog_many2many,0,58,68
ENSDARG00000083108,ENSG00000200087,ortholog_many2many,0,69,75
ENSDARG00000083108,ENSG00000253090,ortholog_many2many,0,31,59
ENSDARG00000083108,ENSG00000201816,ortholog_many2many,0,60,66
ENSDARG00000092403,,,,,
ENSDARG00000042872,ENSG00000099904,ortholog_one2many,1,47,37
ENSDARG00000017795,,,,,
ENSDARG00000076144,,,,,
ENSDARG00000096686,,,,,
ENSDARG00000005749,ENSG00000144712,ortholog_one2one,0,58,57
ENSDARG00000061644,ENSG00000143420,ortholog_one2many,1,76,65
ENSDARG00000079860,ENSG00000101445,ortholog_one2one,1,58,43
ENSDARG00000093978,,,,,
ENSDARG00000043767,,,,,
ENSDARG00000060641,ENSG00000162409,ortholog_one2one,0,83,47
ENSDARG00000075580,ENSG00000130224,ortholog_one2one,1,65,64
ENSDARG00000079217,ENSG00000122507,ortholog_one2one,0,55,61
ENSDARG00000067727,,,,,
ENSDARG00000102660,,,,,
ENSDARG00000061889,ENSG00000127125,ortholog_one2one,1,54,55
ENSDARG00000028346,ENSG00000088992,ortholog_one2many,1,50,50
ENSDARG00000100989,,,,,
ENSDARG00000069045,ENSG00000168802,ortholog_one2one,1,65,67
ENSDARG00000062025,ENSG00000080819,ortholog_one2one,1,60,59
ENSDARG00000087078,,,,,
ENSDARG00000015445,ENSG00000105370,ortholog_one2many,1,67,61
ENSDARG00000052910,ENSG00000061492,ortholog_one2many,1,59,62
ENSDARG00000061548,,,,,
ENSDARG00000091552,,,,,
ENSDARG00000070427,,,,,
ENSDARG00000097551,,,,,
ENSDARG00000092358,,,,,
ENSDARG00000060068,ENSG00000171262,ortholog_one2one,1,46,38
ENSDARG00000037195,ENSG00000165409,ortholog_one2one,1,58,58
ENSDARG00000012395,,,,,
ENSDARG00000086332,ENSG00000164713,ortholog_one2one,1,52,54
ENSDARG00000009299,ENSG00000184545,ortholog_one2many,1,56,56
ENSDARG00000006900,ENSG00000178035,ortholog_one2one,0,88,91
ENSDARG00000097075,,,,,
ENSDARG00000086126,ENSG00000130726,ortholog_one2one,1,13,20
ENSDARG00000079618,ENSG00000170145,ortholog_one2many,1,64,58
ENSDARG00000060280,ENSG00000160191,ortholog_one2many,0,78,67
ENSDARG00000074979,ENSG00000161813,ortholog_one2many,1,45,46
ENSDARG00000027182,ENSG00000163481,ortholog_one2one,1,32,35
ENSDARG00000007099,,,,,
ENSDARG00000033071,ENSG00000104228,ortholog_one2many,0,33,31
ENSDARG00000041041,,,,,
ENSDARG00000092489,,,,,
ENSDARG00000086234,,,,,
ENSDARG00000045822,,,,,
ENSDARG00000083639,,,,,
ENSDARG00000001210,ENSG00000152219,ortholog_one2one,1,35,30
ENSDARG00000087015,ENSG00000263529,ortholog_many2many,0,74,73
ENSDARG00000087015,ENSG00000276359,ortholog_many2many,0,68,71
ENSDARG00000087015,ENSG00000242065,ortholog_many2many,0,70,72
ENSDARG00000087015,ENSG00000242657,ortholog_many2many,0,72,69
ENSDARG00000087015,ENSG00000265327,ortholog_many2many,0,71,70
ENSDARG00000087015,ENSG00000244326,ortholog_many2many,0,73,72
ENSDARG00000087015,ENSG00000243398,ortholog_many2many,0,63,70
ENSDARG00000087015,ENSG00000266467,ortholog_many2many,0,75,75
ENSDARG00000087015,ENSG00000242560,ortholog_many2many,0,74,74
ENSDARG00000087015,ENSG00000276782,ortholog_many2many,0,62,65
ENSDARG00000087015,ENSG00000242565,ortholog_many2many,0,68,68
ENSDARG00000087015,ENSG00000240502,ortholog_many2many,0,69,71
ENSDARG00000087015,ENSG00000244197,ortholog_many2many,0,69,66
ENSDARG00000087015,ENSG00000264293,ortholog_many2many,0,70,71
ENSDARG00000087015,ENSG00000263426,ortholog_many2many,0,70,70
ENSDARG00000087015,ENSG00000265885,ortholog_many2many,0,74,73
ENSDARG00000057210,ENSG00000103044,ortholog_one2one,1,75,76
ENSDARG00000102842,,,,,
ENSDARG00000093498,ENSG00000181751,ortholog_one2one,1,72,72
ENSDARG00000104834,ENSG00000146205,ortholog_one2one,1,57,53
ENSDARG00000059850,ENSG00000183780,ortholog_one2many,1,67,55
ENSDARG00000084652,,,,,
ENSDARG00000078620,,,,,
ENSDARG00000044943,ENSG00000141279,ortholog_one2one,1,81,82
ENSDARG00000068325,,,,,
ENSDARG00000098519,,,,,
ENSDARG00000101075,,,,,
ENSDARG00000087921,ENSG00000138193,ortholog_one2one,1,59,58
ENSDARG00000077653,ENSG00000282955,ortholog_many2many,1,56,60
ENSDARG00000077653,ENSG00000196642,ortholog_many2many,1,56,60
ENSDARG00000043281,ENSG00000178078,ortholog_one2many,1,29,27
ENSDARG00000090836,ENSG00000168813,ortholog_one2many,1,21,11
ENSDARG00000071389,ENSG00000100450,ortholog_many2many,0,35,37
ENSDARG00000071389,ENSG00000092009,ortholog_many2many,0,33,34
ENSDARG00000071389,ENSG00000100453,ortholog_many2many,0,35,36
ENSDARG00000071389,ENSG00000100448,ortholog_many2many,0,35,36
ENSDARG00000081029,,,,,
ENSDARG00000101718,,,,,
ENSDARG00000101231,ENSG00000277492,ortholog_many2many,1,59,59
ENSDARG00000101231,ENSG00000280959,ortholog_many2many,1,56,56
ENSDARG00000101231,ENSG00000199927,ortholog_many2many,1,58,58
ENSDARG00000101231,ENSG00000277947,ortholog_many2many,1,62,62
ENSDARG00000100258,,,,,
ENSDARG00000042296,ENSG00000105880,ortholog_one2one,1,77,75
ENSDARG00000058553,ENSG00000116096,ortholog_one2many,1,47,49
ENSDARG00000030265,ENSG00000099194,ortholog_one2many,1,62,55
ENSDARG00000101148,ENSG00000277492,ortholog_many2many,1,60,60
ENSDARG00000101148,ENSG00000280959,ortholog_many2many,1,59,59
ENSDARG00000101148,ENSG00000199927,ortholog_many2many,1,59,59
ENSDARG00000101148,ENSG00000277947,ortholog_many2many,1,63,63
ENSDARG00000078383,ENSG00000225663,ortholog_one2one,1,55,45
ENSDARG00000097249,,,,,
ENSDARG00000070658,ENSG00000204366,ortholog_one2many,1,35,41
ENSDARG00000085818,,,,,
ENSDARG00000036670,ENSG00000134817,ortholog_one2many,0,48,45
ENSDARG00000059226,ENSG00000160062,ortholog_one2one,1,44,46
ENSDARG00000100848,,,,,
ENSDARG00000094529,,,,,
ENSDARG00000103916,,,,,
ENSDARG00000055100,ENSG00000107562,ortholog_one2many,1,42,29
ENSDARG00000021120,ENSG00000058804,ortholog_one2one,1,52,52
ENSDARG00000084287,,,,,
ENSDARG00000092758,,,,,
ENSDARG00000088650,ENSG00000171045,ortholog_one2one,1,54,30
ENSDARG00000001829,,,,,
ENSDARG00000074604,ENSG00000173889,ortholog_one2many,0,43,38
ENSDARG00000094419,,,,,
ENSDARG00000100457,ENSG00000277492,ortholog_many2many,1,61,61
ENSDARG00000100457,ENSG00000280959,ortholog_many2many,1,58,58
ENSDARG00000100457,ENSG00000199927,ortholog_many2many,1,58,58
ENSDARG00000100457,ENSG00000277947,ortholog_many2many,1,64,63
ENSDARG00000103755,,,,,
ENSDARG00000012866,ENSG00000073921,ortholog_one2many,1,79,81
ENSDARG00000080258,ENSG00000207511,ortholog_many2many,1,73,69
ENSDARG00000080258,ENSG00000212330,ortholog_many2many,1,70,68
ENSDARG00000080258,ENSG00000207434,ortholog_many2many,1,73,69
ENSDARG00000080258,ENSG00000207007,ortholog_many2many,1,82,76
ENSDARG00000080258,ENSG00000206752,ortholog_many2many,1,79,76
ENSDARG00000080258,ENSG00000251754,ortholog_many2many,1,66,64
ENSDARG00000080258,ENSG00000207359,ortholog_many2many,1,75,74
ENSDARG00000076292,ENSG00000111077,ortholog_one2many,1,44,49
ENSDARG00000068566,,,,,
ENSDARG00000097869,,,,,
ENSDARG00000098926,,,,,
ENSDARG00000038424,,,,,
ENSDARG00000103728,,,,,
ENSDARG00000069250,ENSG00000137831,ortholog_one2many,1,34,18
ENSDARG00000071040,ENSG00000111850,ortholog_one2one,1,61,65
ENSDARG00000060115,ENSG00000175928,ortholog_one2one,1,80,80
ENSDARG00000080823,ENSG00000201348,ortholog_many2many,0,63,67
ENSDARG00000080823,ENSG00000199212,ortholog_many2many,0,61,65
ENSDARG00000080823,ENSG00000199977,ortholog_many2many,0,60,64
ENSDARG00000080823,ENSG00000274266,ortholog_many2many,0,70,74
ENSDARG00000080823,ENSG00000222145,ortholog_many2many,0,57,66
ENSDARG00000080823,ENSG00000200087,ortholog_many2many,0,68,73
ENSDARG00000080823,ENSG00000253090,ortholog_many2many,0,30,57
ENSDARG00000080823,ENSG00000201816,ortholog_many2many,0,59,65
ENSDARG00000097421,,,,,
ENSDARG00000103384,ENSG00000212421,ortholog_one2many,1,58,52
ENSDARG00000103384,ENSG00000212517,ortholog_one2many,1,57,57
ENSDARG00000103384,ENSG00000212608,ortholog_one2many,1,52,51
ENSDARG00000103384,ENSG00000212558,ortholog_one2many,1,57,61
ENSDARG00000103384,ENSG00000252236,ortholog_one2many,1,50,43
ENSDARG00000103384,ENSG00000212187,ortholog_one2many,1,58,58
ENSDARG00000103384,ENSG00000212224,ortholog_one2many,1,55,55
ENSDARG00000103384,ENSG00000212490,ortholog_one2many,1,57,56
ENSDARG00000103384,ENSG00000212624,ortholog_one2many,1,59,59
ENSDARG00000103384,ENSG00000212590,ortholog_one2many,1,58,58
ENSDARG00000103384,ENSG00000212588,ortholog_one2many,1,62,62
ENSDARG00000096837,,,,,
ENSDARG00000098412,,,,,
ENSDARG00000012449,ENSG00000147144,ortholog_one2many,1,31,26
ENSDARG00000041449,ENSG00000166068,ortholog_one2one,1,61,54
ENSDARG00000094781,,,,,
ENSDARG00000101538,,,,,
ENSDARG00000096481,,,,,
ENSDARG00000035608,ENSG00000247077,ortholog_one2one,1,64,64
ENSDARG00000097212,,,,,
ENSDARG00000083421,,,,,
ENSDARG00000094009,,,,,
ENSDARG00000098215,ENSG00000185963,ortholog_one2many,1,72,60
ENSDARG00000103947,,,,,
ENSDARG00000078315,ENSG00000111412,ortholog_one2one,1,79,77
ENSDARG00000081108,,,,,
ENSDARG00000099570,,,,,
ENSDARG00000103575,,,,,
ENSDARG00000033771,ENSG00000169087,ortholog_one2one,1,49,46
ENSDARG00000086091,ENSG00000104783,ortholog_one2one,1,41,47
ENSDARG00000036105,,,,,
ENSDARG00000085485,,,,,
ENSDARG00000042707,ENSG00000165474,ortholog_one2many,1,56,66
ENSDARG00000042707,ENSG00000121742,ortholog_one2many,1,55,56
ENSDARG00000043079,ENSG00000189409,ortholog_one2one,1,61,58
ENSDARG00000099626,,,,,
ENSDARG00000082242,ENSG00000201348,ortholog_many2many,0,63,67
ENSDARG00000082242,ENSG00000199212,ortholog_many2many,0,62,66
ENSDARG00000082242,ENSG00000199977,ortholog_many2many,0,61,65
ENSDARG00000082242,ENSG00000274266,ortholog_many2many,0,70,75
ENSDARG00000082242,ENSG00000222145,ortholog_many2many,0,57,67
ENSDARG00000082242,ENSG00000200087,ortholog_many2many,0,68,74
ENSDARG00000082242,ENSG00000253090,ortholog_many2many,0,30,57
ENSDARG00000082242,ENSG00000201816,ortholog_many2many,0,60,66
ENSDARG00000099353,ENSG00000004864,ortholog_one2one,1,75,74
ENSDARG00000043536,,,,,
ENSDARG00000097098,,,,,
ENSDARG00000017696,ENSG00000117597,ortholog_one2one,1,54,54
ENSDARG00000038348,ENSG00000100564,ortholog_one2one,1,59,57
ENSDARG00000099549,,,,,
ENSDARG00000076797,,,,,
ENSDARG00000042684,ENSG00000117601,ortholog_one2one,1,58,56
ENSDARG00000036056,ENSG00000105053,ortholog_one2one,1,36,38
ENSDARG00000103024,,,,,
ENSDARG00000096990,,,,,
ENSDARG00000098208,ENSG00000167363,ortholog_one2one,1,61,60
ENSDARG00000036588,,,,,
ENSDARG00000059423,ENSG00000106772,ortholog_one2one,1,61,6
ENSDARG00000075676,,,,,
ENSDARG00000058558,ENSG00000088899,ortholog_one2many,1,36,42
ENSDARG00000099114,,,,,
ENSDARG00000055622,,,,,
ENSDARG00000078507,ENSG00000061492,ortholog_one2many,1,62,59
ENSDARG00000090840,ENSG00000141040,ortholog_many2many,0,39,25
ENSDARG00000090840,ENSG00000176371,ortholog_many2many,0,41,32
ENSDARG00000090840,ENSG00000196150,ortholog_many2many,0,38,33
ENSDARG00000090840,ENSG00000125945,ortholog_many2many,0,35,36
ENSDARG00000090840,ENSG00000180938,ortholog_many2many,0,39,36
ENSDARG00000090840,ENSG00000183309,ortholog_many2many,0,41,37
ENSDARG00000090840,ENSG00000198939,ortholog_many2many,0,39,41
ENSDARG00000090840,ENSG00000180787,ortholog_many2many,0,38,36
ENSDARG00000090840,ENSG00000251247,ortholog_many2many,0,40,40
ENSDARG00000090840,ENSG00000197951,ortholog_many2many,0,38,38
ENSDARG00000090840,ENSG00000196653,ortholog_many2many,0,39,35
ENSDARG00000090840,ENSG00000196345,ortholog_many2many,0,38,24
ENSDARG00000011549,ENSG00000186897,ortholog_one2many,0,74,74
ENSDARG00000006604,ENSG00000177707,ortholog_one2many,1,36,39
ENSDARG00000085665,,,,,
ENSDARG00000060395,ENSG00000157502,ortholog_one2many,1,25,24
ENSDARG00000060395,ENSG00000160953,ortholog_one2many,1,24,23
ENSDARG00000094717,ENSG00000122257,ortholog_one2many,1,46,4
ENSDARG00000053773,,,,,
ENSDARG00000091486,,,,,
ENSDARG00000041705,ENSG00000241106,ortholog_many2many,1,20,22
ENSDARG00000041705,ENSG00000179344,ortholog_many2many,1,21,24
ENSDARG00000041705,ENSG00000242574,ortholog_many2many,1,16,19
ENSDARG00000041705,ENSG00000196126,ortholog_many2many,1,21,24
ENSDARG00000041705,ENSG00000248993,ortholog_many2many,1,7,12
ENSDARG00000041705,ENSG00000232629,ortholog_many2many,1,22,25
ENSDARG00000041705,ENSG00000198502,ortholog_many2many,1,20,23
ENSDARG00000041705,ENSG00000223865,ortholog_many2many,1,20,24
ENSDARG00000043705,ENSG00000142961,ortholog_one2one,1,81,65
ENSDARG00000101410,,,,,
ENSDARG00000103839,,,,,
ENSDARG00000099893,ENSG00000277492,ortholog_many2many,1,59,59
ENSDARG00000099893,ENSG00000280959,ortholog_many2many,1,57,57
ENSDARG00000099893,ENSG00000199927,ortholog_many2many,1,55,55
ENSDARG00000099893,ENSG00000277947,ortholog_many2many,1,62,61
ENSDARG00000089223,ENSG00000064300,ortholog_one2many,1,46,46
ENSDARG00000058354,ENSG00000198843,ortholog_one2one,1,72,72
ENSDARG00000093306,,,,,
ENSDARG00000100189,,,,,
ENSDARG00000053019,ENSG00000135119,ortholog_one2one,1,59,65
ENSDARG00000039241,ENSG00000154229,ortholog_one2many,1,85,85
ENSDARG00000105200,,,,,
ENSDARG00000099131,,,,,
ENSDARG00000090081,,,,,
ENSDARG00000042646,ENSG00000154134,ortholog_one2many,0,44,43
ENSDARG00000083537,ENSG00000199080,ortholog_one2many,1,80,56
ENSDARG00000103890,,,,,
ENSDARG00000014222,,,,,
ENSDARG00000084707,,,,,
ENSDARG00000014320,ENSG00000070019,ortholog_one2many,1,53,53
ENSDARG00000101648,,,,,
ENSDARG00000086947,,,,,
ENSDARG00000019747,ENSG00000203859,ortholog_many2many,1,44,44
ENSDARG00000019747,ENSG00000203857,ortholog_many2many,1,44,44
